,Unnamed: 0,title_query,author_nyt,author_gr,min_rank,max_weeks_on_list,author_id,average_rating,book_id,ratings_count,title,gender,num_pages,author_match
2374,2632,THE IDENTICALS,Elin Hilderbrand,Elin Hilderbrand,10,8,88301.0,3.89,32498122.0,41589.0,THE IDENTICALS,None,,True
2375,2633,TOM CLANCY: POINT OF CONTACT,Mike Maden,Mike Maden (author),11,6,18178526.0,3.91,40730651.0,44.0,TOM CLANCY: POINT OF CONTACT,None,None,True
2377,2636,THE SILENT CORNER,Dean Koontz,Dean Koontz,11,5,9355.0,3.97,32148091.0,18226.0,THE SILENT CORNER,None,434,True
2380,2639,THE FORCE,Don Winslow,Don Winslow,10,2,37795.0,4.11,32075859.0,12717.0,THE FORCE,,,True
2382,2641,MURDER GAMES,James Patterson and Howard Roughan,James Patterson,10,6,3780.0,3.74,34516072.0,766.0,MURDER GAMES,male,80,True
2383,2642,USE OF FORCE,Brad Thor,Brad Thor,11,5,5088.0,4.18,32620362.0,7501.0,USE OF FORCE,male,,True
2385,2644,SEVEN STONES TO STAND OR FALL,Diana Gabaldon,Diana Gabaldon,13,3,3617.0,4.23,32739396.0,6343.0,SEVEN STONES TO STAND OR FALL,female,,True
2388,2647,HOUSE OF SPIES,Daniel Silva,Daniel Silva,1,6,29085.0,4.32,31371230.0,16311.0,HOUSE OF SPIES,None,576,True
2390,2649,SECRETS OF THE TULIP SISTERS,Susan Mallery,Susan Mallery,12,1,8716.0,3.78,31875693.0,4855.0,SECRETS OF THE TULIP SISTERS,female,384,True
2392,2651,DOWN A DARK ROAD,Linda Castillo,Linda Castillo,14,1,54958.0,4.17,31450759.0,6120.0,DOWN A DARK ROAD,female,320,True
2393,2652,THE LATE SHOW,Michael Connelly,Michael Connelly,1,7,12470.0,4.06,34091380.0,36699.0,THE LATE SHOW,male,405,True
2394,2653,THE BREAKDOWN,B A Paris,B.A. Paris,10,2,14425604.0,3.9,31450633.0,54055.0,THE BREAKDOWN,None,328,True
2395,2654,BEFORE WE WERE YOURS,Lisa Wingate,Lisa Wingate,10,9,178832.0,4.36,32148570.0,188316.0,BEFORE WE WERE YOURS,female,342,True
2397,2656,WATCH ME DISAPPEAR,Janelle Brown,Janelle Brown,13,1,970639.0,3.72,32740062.0,13075.0,WATCH ME DISAPPEAR,female,358,True
2402,2661,THE PAINTED QUEEN,Elizabeth Peters and Joan Hess,Elizabeth Peters,7,1,16549.0,3.59,18964788.0,2856.0,THE PAINTED QUEEN,female,544,True
2404,2663,BATTLEFRONT II: INFERNO SQUAD,Christie Golden,Christie Golden,13,1,7710.0,3.81,34364387.0,3393.0,BATTLEFRONT II: INFERNO SQUAD,female,336,True
2406,2666,CRIME SCENE,Jonathan Kellerman and Jesse Kellerman,Jonathan Kellerman,15,2,43626.0,3.69,31849494.0,4601.0,CRIME SCENE,male,400,True
2409,2670,ANY DREAM WILL DO,Debbie Macomber,Debbie Macomber,1,4,11349.0,3.99,33133980.0,7402.0,ANY DREAM WILL DO,female,None,True
2411,2673,THE LAST TUDOR,Philippa Gregory,Philippa Gregory,6,1,9987.0,3.79,33368917.0,11730.0,THE LAST TUDOR,female,528,True
2412,2674,THE GOOD DAUGHTER,Karin Slaughter,Karin Slaughter,12,3,12504.0,4.14,33230889.0,69343.0,THE GOOD DAUGHTER,,,True
2413,2675,THE PARIS SPY,Susan Elia MacNeal,Susan Elia MacNeal,14,1,517286.0,4.05,33109439.0,4071.0,THE PARIS SPY,female,None,True
2414,2676,SEEING RED,Sandra Brown,Sandra Brown,1,4,6218.0,3.95,33296575.0,12417.0,SEEING RED,female,432,True
2416,2678,THE STORE,James Patterson and Richard DiLallo,James Patterson,10,4,3780.0,3.23,32603500.0,6571.0,THE STORE,male,None,True
2419,2682,I KNOW A SECRET,Tess Gerritsen,Tess Gerritsen,8,1,18149.0,4.2,33153725.0,11668.0,I KNOW A SECRET,female,319,True
2422,2685,SULFUR SPRINGS,William Kent Krueger,William Kent Krueger,9,1,71170.0,3.99,32920259.0,3008.0,SULFUR SPRINGS,male,306,True
2425,2688,THE RIGHT TIME,Danielle Steel,Danielle Steel,11,4,14255.0,4.21,33613129.0,5644.0,THE RIGHT TIME,female,None,True
2426,2690,MY ABSOLUTE DARLING,Gabriel Tallent,Gabriel Tallent,13,3,16231256.0,3.65,33572350.0,27582.0,MY ABSOLUTE DARLING,male,417,True
2429,2693,THE BURNING GIRL,Claire Messud,Claire Messud,15,1,2508.0,3.28,36236130.0,8382.0,THE BURNING GIRL,female,256,True
2430,2694,A LEGACY OF SPIES,John le Carré,John le Carré,1,6,1411964.0,3.9,34496624.0,13218.0,A LEGACY OF SPIES,male,264,True
2433,2697,ENEMY OF THE STATE,Kyle Mills,Kyle Mills,15,5,76671.0,4.29,34324620.0,9457.0,ENEMY OF THE STATE,male,388,True
2434,2698,THE WESTERN STAR,Craig Johnson,Craig Johnson,7,1,63607.0,4.27,34232860.0,4824.0,THE WESTERN STAR,male,None,True
2435,2699,DARK LEGACY,Christine Feehan,Christine Feehan,9,1,6268.0,4.4,33000428.0,3813.0,DARK LEGACY,female,None,True
2436,2700,PROOF OF LIFE,J A Jance,J.A. Jance,12,1,3453636.0,4.15,33385013.0,3795.0,PROOF OF LIFE,female,432,True
2439,2703,A COLUMN OF FIRE,Ken Follett,Ken Follett,1,9,3447.0,4.22,33571713.0,46038.0,A COLUMN OF FIRE,None,,True
2440,2704,THE GIRL WHO TAKES AN EYE FOR AN EYE,David Lagercrantz,David Lagercrantz,10,8,242659.0,3.75,32599492.0,42313.0,THE GIRL WHO TAKES AN EYE FOR AN EYE,male,347,True
2441,2705,THE ROMANOV RANSOM,Clive Cussler and Robin Burcell,Clive Cussler,12,3,18411.0,4.09,33874794.0,3774.0,THE ROMANOV RANSOM,male,388,True
2442,2707,LITTLE FIRES EVERYWHERE,Celeste Ng,Celeste Ng,10,9,164692.0,4.13,34273236.0,304091.0,LITTLE FIRES EVERYWHERE,female,,True
2445,2710,TO BE WHERE YOU ARE,Jan Karon,Jack Canfield,11,4,35476.0,4.27,96593.0,25453.0,TO BE WHERE YOU ARE,male,473,True
2448,2713,DON'T LET GO,Harlan Coben,Harlan Coben,14,5,24689.0,4.06,34001659.0,32848.0,DON'T LET GO,None,368,True
2450,2715,"SING, UNBURIED, SING",Jesmyn Ward,Jesmyn Ward,10,8,1676417.0,4.04,32920226.0,68701.0,"SING, UNBURIED, SING",None,285,True
2453,2718,MANHATTAN BEACH,Jennifer Egan,Jennifer Egan,12,7,49625.0,3.64,34467031.0,53829.0,MANHATTAN BEACH,female,,True
2454,2719,MERRY AND BRIGHT,Debbie Macomber,Debbie Macomber,10,2,11349.0,3.86,33928751.0,10431.0,MERRY AND BRIGHT,female,None,True
2457,2722,FAIRYTALE,Danielle Steel,Danielle Steel,12,4,14255.0,3.93,33877273.0,5017.0,FAIRYTALE,female,,True
2458,2723,THE RULES OF MAGIC,Alice Hoffman,Alice Hoffman,14,2,3502.0,3.97,34037113.0,39470.0,THE RULES OF MAGIC,None,369,True
2462,2727,THE ROOSTER BAR,John Grisham,John Grisham,1,9,721.0,3.64,34201164.0,52041.0,THE ROOSTER BAR,male,352,True
2464,2729,STRANGE WEATHER,Joe Hill,Joe Hill,9,1,88506.0,3.91,34066621.0,11999.0,STRANGE WEATHER,male,432,True
2465,2730,TWO KINDS OF TRUTH,Michael Connelly,Michael Connelly,10,9,12470.0,4.32,34390820.0,31950.0,TWO KINDS OF TRUTH,male,417,True
2467,2732,TWIN PEAKS: THE FINAL DOSSIER,Mark Frost,Mark Frost,4,1,34765.0,3.87,34802642.0,3778.0,TWIN PEAKS: THE FINAL DOSSIER,male,,True
2468,2733,IN THE MIDST OF WINTER,Isabel Allende,Isabel Allende,10,2,2238.0,3.68,34686052.0,16740.0,IN THE MIDST OF WINTER,female,10,True
2470,2735,THE MIDNIGHT LINE,Lee Child,Lee Child,1,9,5091.0,4.11,33378951.0,42471.0,THE MIDNIGHT LINE,male,368,True
2472,2737,TYPHOON FURY,Clive Cussler and Boyd Morrison,Clive Cussler,14,3,18411.0,4.27,34329091.0,3557.0,TYPHOON FURY,male,,True
2473,2738,THE NOEL DIARY,Richard Paul Evans,Richard Paul Evans,15,2,46097.0,4.24,35011400.0,4652.0,THE NOEL DIARY,male,304,True
2475,2740,THE HOUSE OF UNEXPECTED SISTERS,Alexander McCall Smith,Alexander McCall Smith,8,1,4738.0,4.15,34371605.0,6259.0,THE HOUSE OF UNEXPECTED SISTERS,male,None,True
2477,2744,OATHBRINGER,Brandon Sanderson,Brandon Sanderson,1,3,38550.0,4.64,34002132.0,70464.0,OATHBRINGER,male,1248,True
2478,2745,HARDCORE TWENTY-FOUR,Janet Evanovich,Janet Evanovich,12,6,2384.0,3.75,32942027.0,29044.0,HARDCORE TWENTY-FOUR,female,320,True
2483,2750,FUTURE HOME OF THE LIVING GOD,Louise Erdrich,Louise Erdrich,13,1,9388.0,3.54,34217599.0,13256.0,FUTURE HOME OF THE LIVING GOD,None,263,True
2484,2751,THE PEOPLE VS. ALEX CROSS,James Patterson,James Patterson,1,9,3780.0,4.2,34522506.0,12559.0,THE PEOPLE VS. ALEX CROSS,male,,True
2487,2755,TOM CLANCY POWER AND EMPIRE,Marc Cameron,Marc Cameron (author),10,5,18443878.0,3.81,41941428.0,16.0,TOM CLANCY POWER AND EMPIRE,None,None,True
2490,2759,THE WOMAN IN THE WINDOW,AJ Finn,A.J. Finn,1,9,7992137.0,3.96,40389527.0,202133.0,THE WOMAN IN THE WINDOW,,,True
2491,2760,ROBICHEAUX,James Lee Burke,James Lee Burke,10,3,7031.0,4.25,35297186.0,5483.0,ROBICHEAUX,male,447,True
2493,2762,THE POWER,Naomi Alderman,Naomi Alderman,15,1,118226.0,3.87,29751398.0,89306.0,THE POWER,female,341,True
2495,2764,THE IMMORTALISTS,Chloe Benjamin,Chloe  Benjamin,11,7,15968276.0,3.73,30288282.0,70886.0,THE IMMORTALISTS,None,346,True
2498,2767,IRON GOLD,Pierce Brown,Pierce Brown,3,1,6474348.0,4.25,33257757.0,26211.0,IRON GOLD,None,601,True
2499,2768,MUNICH,Robert Harris,Robert   Harris,11,2,575.0,3.85,33539583.0,11171.0,MUNICH,None,352,True
2501,2770,NEED TO KNOW,Karen Cleveland,Karen Cleveland,10,1,16500087.0,3.84,40647345.0,15537.0,NEED TO KNOW,None,306,True
2502,2771,DARK IN DEATH,JD Robb,J.D. Robb,1,4,17065.0,4.28,35466342.0,13092.0,DARK IN DEATH,None,372,True
2503,2772,STILL ME,Jojo Moyes,Jojo Moyes,10,7,281810.0,4.18,41839602.0,81101.0,STILL ME,female,,True
2505,2774,THE GREAT ALONE,Kristin Hannah,Kristin Hannah,1,9,54493.0,4.33,34912895.0,171479.0,THE GREAT ALONE,female,None,True
2507,2776,AN AMERICAN MARRIAGE,Tayari Jones,Tayari Jones,10,9,292970.0,4.0,33590210.0,107318.0,AN AMERICAN MARRIAGE,None,308,True
2513,2782,FIFTY FIFTY,James Patterson and Candice Fox,James Patterson,10,4,3780.0,3.85,33143062.0,7005.0,FIFTY FIFTY,male,None,True
2517,2787,THE ESCAPE ARTIST,Brad Meltzer,Brad Meltzer,1,5,14610.0,3.79,31933276.0,10421.0,THE ESCAPE ARTIST,male,416,True
2522,2792,THE SHAPE OF WATER,Guillermo del Toro and Daniel Kraus,Guillermo del Toro,11,1,167605.0,3.95,36521316.0,9076.0,THE SHAPE OF WATER,male,315,True
2523,2793,THE KREMLIN CONSPIRACY,Joel C Rosenberg,Joel C. Rosenberg,15,1,221833.0,4.22,35605702.0,3439.0,THE KREMLIN CONSPIRACY,male,470,True
2525,2795,THE RISING SEA,Clive Cussler and Graham Brown,Clive Cussler,1,3,18411.0,4.24,35493082.0,3156.0,THE RISING SEA,male,,True
2528,2798,ACCIDENTAL HEROES,Danielle Steel,Danielle Steel,1,3,14255.0,4.1,35518466.0,5436.0,ACCIDENTAL HEROES,female,None,True
2530,2800,THE PUNISHMENT SHE DESERVES,Elizabeth George,Elizabeth  George,13,3,1402383.0,4.25,35743047.0,8931.0,THE PUNISHMENT SHE DESERVES,female,692,True
2531,2801,THE BISHOP'S PAWN,Steve Berry,Suzanne Halliday,15,2,8047413.0,4.59,34402774.0,271.0,THE BISHOP'S PAWN,,,True
2532,2802,THE TEMPTATION OF FORGIVENESS,Donna Leon,Donna Leon,11,1,16290.0,3.91,35576032.0,3646.0,THE TEMPTATION OF FORGIVENESS,female,272,True
2534,2804,COVERT GAME,Christine Feehan,Christine Feehan,12,1,6268.0,4.35,35620156.0,2873.0,COVERT GAME,female,,True
2535,2805,ALTERNATE SIDE,Anna Quindlen,Anna Quindlen,13,2,3500.0,3.36,36525343.0,9219.0,ALTERNATE SIDE,female,,True
2537,2808,RED ALERT,James Patterson and Marshall Karp,James Patterson,10,3,3780.0,4.1,30363792.0,7746.0,RED ALERT,male,338,True
2539,2810,TO DIE BUT ONCE,Jacqueline Winspear,Jacqueline Winspear,5,1,5023.0,4.22,35068555.0,6850.0,TO DIE BUT ONCE,None,336,True
2540,2811,I'VE GOT MY EYES ON YOU,Mary Higgins Clark,Mary Higgins Clark,1,6,99044.0,3.75,35297310.0,9109.0,I'VE GOT MY EYES ON YOU,female,,True
2542,2813,VARINA,Charles Frazier,Charles Frazier,10,2,7130.0,3.68,40389469.0,6474.0,VARINA,male,368,True
2545,2816,CIRCE,Madeline Miller,Madeline Miller,1,4,176372.0,4.33,35959740.0,84026.0,CIRCE,,,True
2546,2817,AFTER ANNA,Lisa Scottoline,Lisa Scottoline,2,3,20258.0,3.84,34964864.0,19873.0,AFTER ANNA,female,388,True
2555,2826,NOIR,Christopher Moore,Christopher Moore,3,1,16218.0,3.79,35301333.0,6736.0,NOIR,male,339,True
2557,2828,THE OVERSTORY,Richard Powers,Richard Powers,12,2,11783.0,4.23,35187203.0,8409.0,THE OVERSTORY,male,502,True
2559,2830,THEN SHE WAS GONE,Lisa Jewell,Lisa Jewell,13,1,93504.0,4.08,35297426.0,67674.0,THEN SHE WAS GONE,None,359,True
2560,2831,STAR WARS: LAST SHOT,Daniel José Older,Daniel José Older,15,1,5137530.0,3.37,38602136.0,2613.0,STAR WARS: LAST SHOT,male,344,True
2561,2832,TWISTED PREY,John Sandford,John Sandford,1,5,4610.0,4.41,36140457.0,13846.0,TWISTED PREY,male,,True
2562,2833,THE HELLFIRE CLUB,Jake Tapper,Jake Tapper,10,4,233537.0,3.56,34329347.0,4524.0,THE HELLFIRE CLUB,male,352,True
2563,2835,THE 17TH SUSPECT,James Patterson and Maxine Paetro,James Patterson,1,7,3780.0,3.93,35212978.0,13610.0,THE 17TH SUSPECT,male,384,True
2564,2836,THE MARS ROOM,Rachel Kushner,Rachel Kushner,13,3,164139.0,3.52,36373648.0,15394.0,THE MARS ROOM,female,338,True
2565,2837,THE PERFECT MOTHER,Aimee Molloy,Aimee Molloy,13,2,365937.0,3.55,35887193.0,30339.0,THE PERFECT MOTHER,female,317,True
2567,2839,THE FORGOTTEN ROAD,Richard Paul Evans,Richard Paul Evans,6,1,46097.0,4.01,36373599.0,2363.0,THE FORGOTTEN ROAD,male,,True
2568,2840,ADJUSTMENT DAY,Chuck Palahniuk,Chuck Palahniuk,7,1,2546.0,3.16,36349731.0,3612.0,ADJUSTMENT DAY,male,316,True
2569,2841,THE HIGH TIDE CLUB,Mary Kay Andrews,Mary Kay Andrews,12,4,21387.0,4.02,36336690.0,9839.0,THE HIGH TIDE CLUB,None,470,True
2570,2842,THE CROOKED STAIRCASE,Dean Koontz,Dean Koontz,10,3,9355.0,4.08,36597362.0,5713.0,THE CROOKED STAIRCASE,None,,True
2571,2843,WARLIGHT,Michael Ondaatje,Michael Ondaatje,15,4,4030.0,3.71,35657511.0,17811.0,WARLIGHT,male,304,True
2573,2845,LOVE AND RUIN,Paula McLain,Paula McLain,14,1,290189.0,3.84,36529552.0,13685.0,LOVE AND RUIN,female,,True
2575,2847,BY INVITATION ONLY,Dorothea Benton Frank,Dorothea Benton Frank,4,3,36935.0,3.85,37955592.0,7410.0,BY INVITATION ONLY,female,None,True
2577,2849,HOW TO WALK AWAY,Katherine Center,Katherine Center,14,1,409113.0,4.09,36249638.0,19296.0,HOW TO WALK AWAY,,,True
2578,2850,THE OUTSIDER,Stephen King,S.E. Hinton,1,7,762707.0,4.08,231804.0,787721.0,THE OUTSIDER,female,192,True
2580,2852,BEACH HOUSE REUNION,Mary Alice Monroe,Mary Alice Monroe,6,1,5080.0,4.14,36373870.0,3444.0,BEACH HOUSE REUNION,female,389,True
2581,2853,THE FAVORITE SISTER,Jessica Knoll,Jessica Knoll,15,1,6464799.0,3.1,36967019.0,11126.0,THE FAVORITE SISTER,female,375,True
2582,2854,SHELTER IN PLACE,Nora Roberts,Nora Roberts,14,6,625.0,4.26,36425796.0,18066.0,SHELTER IN PLACE,female,438,True
2587,2859,THE PRESIDENT IS MISSING,Bill Clinton and James Patterson,Bill Clinton,1,5,5944.0,3.87,35097255.0,52697.0,THE PRESIDENT IS MISSING,,,True
2588,2860,BRIEF CASES,Jim Butcher,Jim Butcher,5,1,10746.0,4.42,12183815.0,8237.0,BRIEF CASES,male,516,True
2589,2861,WHEN LIFE GIVES YOU LULULEMONS,Lauren Weisberger,Lauren Weisberger,10,5,3490.0,3.74,36373647.0,25285.0,WHEN LIFE GIVES YOU LULULEMONS,female,,True
2590,2862,US AGAINST YOU,Fredrik Backman,Fredrik Backman,9,1,6485178.0,4.37,36373463.0,34612.0,US AGAINST YOU,None,448,True
2595,2867,TOM CLANCY LINE OF SIGHT,Mike Maden,Mike Maden,11,4,7025886.0,3.97,42732540.0,2783.0,TOM CLANCY LINE OF SIGHT,male,528,True
2596,2868,THE PHARAOH KEY,Douglas Preston and Lincoln Child,Douglas Preston,15,2,12577.0,3.75,36342060.0,3794.0,THE PHARAOH KEY,male,,True
2598,2870,A PLACE FOR US,Fatima Farheen Mirza,Fatima Farheen Mirza,13,1,16984671.0,4.16,36840397.0,17022.0,A PLACE FOR US,None,385,True
2599,2871,THE PERFECT COUPLE,Elin Hilderbrand,Elin Hilderbrand,2,3,88301.0,4.01,34840184.0,29226.0,THE PERFECT COUPLE,None,480,True
2600,2872,THE SKAAR INVASION,Terry Brooks,Terry Brooks,12,1,9629.0,4.15,36196054.0,1123.0,THE SKAAR INVASION,male,None,True
2602,2874,ALL WE EVER WANTED,Emily Giffin,Emily Giffin,2,2,13370.0,3.9,36344555.0,48244.0,ALL WE EVER WANTED,female,None,True
2604,2877,THE LAST TIME I LIED,Riley Sager,Riley Sager,15,1,15263414.0,4.09,36626748.0,24647.0,THE LAST TIME I LIED,None,None,True
